children,days_employed,dob_years,education,education_id,family_status,family_status_id,gender,income_type,debt,total_income,purpose
1,340243.3843249555,58,average,1,civil marriage,1,F,pensioner,0,51451.0263229624,real estate
0,394848.7808174195,53,average,1,civil marriage,1,F,pensioner,1,103720.3721238219,automobile
0,-877.8097097824008,53,average,1,widower/widow,2,F,employee,0,155092.98545010446,higher education
0,-627.6006111738324,28,Average,1,civil marriage,1,M,employee,1,339618.2368438303,operations with your real estate
0,-2357.3248925194016,51,AVERAGE,1,married,0,F,companion,0,55081.86910819962,automobile
1,-278.5033649667312,41,average,1,civil marriage,1,M,employee,0,224744.06996417465,get married
0,-9566.804456685915,55,average,1,divorced,3,F,civil servant,0,131833.47315527944,used car deal
1,-6985.437076700571,39,average,1,divorced,3,F,employee,0,142765.84607724848,buying a rental property
0,337299.15938592656,61,average,1,civil marriage,1,F,pensioner,0,103008.21573033076,home purchase
1,-993.3870026300716,40,average,1,married,0,F,employee,0,88942.99584924275,housing transactions
1,-189.36199811668843,38,average,1,married,0,F,employee,0,144360.07427030202,purchase of commercial real estate
0,-2564.2660545239405,31,average,1,civil marriage,1,F,employee,1,71850.29865061428,wedding
0,-212.97895465527645,26,higher,0,Single/not married,4,F,employee,0,108552.9505290672,obtaining higher education
0,-1372.4713388574005,33,average,1,married,0,M,employee,0,477836.1272629904,purchasing a car
3,-662.3732551297845,27,average,1,civil marriage,1,F,employee,0,155727.46215402934,get married
0,334530.2910802911,61,average,1,civil marriage,1,F,pensioner,0,190399.89407179665,car deal
1,,61,average,1,married,0,F,pensioner,0,,real estate transactions
2,-1489.2815578991845,25,HIGHER,0,civil marriage,1,M,companion,0,450351.4373749458,for a wedding
3,-657.5677360016476,37,Average,1,married,0,M,employee,0,275552.6248385209,purchasing a car
1,-10207.448164855108,64,higher,0,divorced,3,M,companion,0,1350245.6054374685,housing
1,,43,average,1,married,0,F,employee,0,,cars
1,-1417.5238325570324,34,average,1,civil marriage,1,M,employee,0,137088.77211401533,for a wedding
1,-2520.089391072266,47,average,1,divorced,3,M,employee,1,304343.7019435464,commercial real estate transactions
1,-1093.8187199755876,30,average,1,married,0,F,employee,1,146424.72506508772,real estate construction
0,,57,average,1,civil marriage,1,F,pensioner,0,,wedding
0,-4472.490255412163,36,incomplete higher education,2,married,0,F,companion,0,316340.89817320893,buying a home for a family
0,346298.3087579744,61,INITIAL,3,widower/widow,2,M,pensioner,0,90479.33638929258,purchase of commercial real estate
0,-510.7070573489749,49,average,1,divorced,3,F,employee,0,138027.45665680803,buying a property
0,-2161.728644470189,45,average,1,married,0,M,companion,0,174976.5592438427,purchase of residential property
0,-2741.3345653459123,54,average,1,married,0,F,employee,0,55084.77962176932,purchasing a car
0,-1728.3399625687025,35,average,1,married,0,F,employee,0,169754.3910300767,to buy a car
0,-1261.1138589965933,38,average,1,married,0,M,civil servant,1,204032.3719100514,home renovation
0,-2775.977965754989,35,average,1,Single/not married,4,F,employee,0,67720.13014250189,home purchase
1,,22,average,1,Single/not married,4,F,employee,0,,home renovation
2,-3107.28121564231,35,average,1,married,0,F,companion,0,111882.83634078564,commercial real estate transactions
0,-4709.680300242128,47,average,1,married,0,F,companion,0,194892.1594596648,operations with your real estate
0,401371.3597884085,59,AVERAGE,1,married,0,F,pensioner,0,261597.85196048065,purchase of commercial real estate
0,-3056.5955498642047,51,average,1,married,0,M,civil servant,0,278830.09440074593,your car
1,-2477.0510019190697,29,higher,0,married,0,F,employee,0,325714.9836528856,buying a property
2,-2120.5505064780027,28,average,1,married,0,F,employee,0,72390.45903002439,car deal
0,-2938.7454457951867,32,average,1,married,0,F,civil servant,0,83378.25331517441,housing
0,,26,higher,0,Single/not married,4,F,employee,0,,purchase of commercial real estate
0,-1003.5176044704305,25,initial,3,Single/not married,4,M,employee,0,232630.54635983225,automobile
0,332390.4284078874,52,average,1,married,0,F,pensioner,0,85897.34103587027,buying a property
0,-839.2700621633747,57,higher,0,Single/not married,4,M,companion,1,297959.8621897831,real estate
0,383542.5054720903,59,higher,0,Single/not married,4,F,pensioner,0,41932.19395467835,pursue higher education
0,-1245.6582439567308,0,average,1,Single/not married,4,F,employee,0,49082.25954790333,automobile
0,-1262.2538628594557,66,higher,0,Single/not married,4,F,companion,0,149172.68559326752,residential real estate construction
1,-2159.957007191678,33,incomplete higher education,2,married,0,M,employee,0,286874.16369949403,specialized education
0,-3883.667963911065,36,average,1,married,0,F,employee,1,114404.3581708108,getting an education
1,-1060.3553118609648,32,average,1,married,0,F,companion,0,86986.03561053789,cars
0,-1237.228326273685,29,average,1,civil marriage,1,F,companion,0,170140.7580212306,wedding
2,-2933.3479880126674,47,higher,0,married,0,F,companion,0,183990.1468941997,cars
0,-578.9497147367348,48,average,1,married,0,F,employee,0,105339.98918096564,additional education
0,,51,AVERAGE,1,married,0,F,pensioner,0,,buying a rental property
0,-752.8902790848582,43,average,1,Single/not married,4,F,employee,0,278414.8785810308,education
0,-211.6613140826296,26,Average,1,Single/not married,4,M,employee,0,187855.29114035,buying a property
1,-1304.6479477917003,47,higher,0,married,0,M,employee,0,327295.1963746553,construction of your own real estate
1,-9390.409079330106,46,AVERAGE,1,Single/not married,4,F,employee,0,102274.73184590926,buying a rental property
1,-1150.3430459002066,53,average,1,married,0,F,companion,0,225790.3949259201,purchase of residential property
0,-5527.81645282225,41,higher,0,married,0,F,civil servant,0,87953.29606243089,construction of your own real estate
1,-6611.1667100935165,51,average,1,married,0,F,employee,0,92353.64355138008,education
0,-2326.868287797183,39,average,1,Single/not married,4,M,employee,0,122926.57915088392,your car
1,-901.1925898313026,48,higher,0,married,0,M,employee,0,364693.1696974775,pursue higher education
20,-133.69080131138568,56,Average,1,married,0,F,companion,0,299339.6246577745,higher education
0,-7657.810282338914,39,AVERAGE,1,civil marriage,1,M,civil servant,0,117425.80996883885,get married
0,-5080.567856619576,35,higher,0,married,0,M,employee,0,103215.97006586014,pursue higher education
2,-1921.9610509858203,28,average,1,married,0,F,companion,0,76828.06660406603,obtaining additional education
0,-2728.9426857670787,31,higher,0,Single/not married,4,F,employee,0,72543.22284300617,real estate transactions
2,-3080.9911752988896,36,average,1,civil marriage,1,M,employee,0,157311.25210309835,get married
0,-812.9832322036139,29,average,1,married,0,M,employee,0,114633.22697896154,to buy your car
1,-1020.5111987330127,27,higher,0,married,0,M,companion,0,177868.14362893946,used car deal
0,-1685.9267172902296,41,average,1,married,0,M,companion,0,373548.9096310648,automobile
1,,43,higher,0,married,0,F,companion,0,,commercial real estate transactions
2,-3132.1074465788865,35,average,1,married,0,M,employee,0,154866.94723010113,purchase of residential property
1,-527.6243211390481,36,average,1,married,0,F,employee,0,111597.18852470513,real estate transactions
2,-1465.6380036325895,51,average,1,married,0,M,civil servant,0,150684.41292486867,buying your own home
0,-1013.1711653348036,34,average,1,married,0,M,employee,0,129125.8960687324,to buy a used car
0,,29,average,1,married,0,M,companion,0,,operations with your real estate
1,-350.44731186443613,58,average,1,divorced,3,F,employee,0,103943.05367273033,education
0,-446.81855757365,36,average,1,married,0,F,employee,0,157303.9415852769,housing transactions
0,-1947.7619605065167,34,average,1,civil marriage,1,M,employee,0,178268.9071258097,construction of your own real estate
0,-653.4657740110706,41,average,1,married,0,F,employee,0,70593.68624177377,to buy a car
1,-2280.725467617974,35,average,1,civil marriage,1,F,companion,0,144070.95996001008,additional education
1,-2798.2991749651533,37,higher,0,married,0,F,companion,0,505739.3233161443,your car
0,-3294.326551552367,62,initial,3,married,0,M,employee,1,163676.51363779206,car deal
2,-8032.507553939359,48,average,1,civil marriage,1,M,employee,0,263234.746538782,for a wedding
0,392849.36737578135,63,average,1,married,0,F,pensioner,0,77153.11047041751,getting an education
0,-3347.946979109988,52,higher,0,married,0,F,companion,1,152540.83586529162,additional education
0,-1066.4905112968995,47,average,1,Single/not married,4,F,employee,1,89474.12112294298,housing transactions
0,-2123.531290090645,49,average,1,married,0,F,employee,0,107310.69409038876,housing
0,-3562.0502064966004,27,average,1,married,0,M,civil servant,0,226409.3945652716,cars
1,-935.6120779908156,50,average,1,married,0,F,companion,1,74906.21149875807,buying a property
2,-3002.4632043901006,42,higher,0,Single/not married,4,F,employee,0,127386.04415320724,real estate transactions
0,-2057.9994314956184,41,average,1,married,0,F,employee,0,395941.7578775131,your car
1,339818.80354418827,49,AVERAGE,1,divorced,3,F,pensioner,0,206095.72944883583,purchase of residential property
0,-835.3642795314148,35,AVERAGE,1,married,0,M,employee,0,151203.42315971394,getting an education
0,374498.1988215576,58,average,1,married,0,F,pensioner,0,73478.27020610405,buying a property
1,396973.85014910577,69,average,1,divorced,3,F,pensioner,0,103646.61643508,operations with your real estate
0,-120.02070540470515,30,incomplete higher education,2,civil marriage,1,F,companion,0,191538.35057693985,additional education
0,-5563.975396036087,34,HIGHER,0,civil marriage,1,M,employee,0,240726.00454850163,home renovation
0,-1412.991653884811,27,higher,0,Single/not married,4,F,employee,0,311221.2660858385,obtaining additional education
1,-2276.6997951090343,27,higher,0,married,0,M,companion,0,105798.73880821747,housing
0,-2265.5924535915537,54,higher,0,married,0,F,companion,0,178721.9288817205,buying a home for a family
0,346065.4003982968,50,average,1,married,0,F,pensioner,0,90508.3477944856,higher education
2,,40,average,1,married,0,F,employee,0,,real estate
0,,62,average,1,married,0,F,employee,0,,purchase of commercial real estate
0,-1572.2620383408414,26,higher,0,married,0,F,employee,0,210189.8644346332,housing transactions
0,-1277.274247392118,35,average,1,Single/not married,4,M,employee,0,109690.38204923036,buying a home for a family
1,-663.0004722331001,40,incomplete higher education,2,civil marriage,1,F,companion,0,113309.07209239429,real estate transactions
1,-1953.871807480141,37,average,1,married,0,M,companion,0,364940.184757312,car deal
2,-2577.449453619741,31,average,1,married,0,M,employee,0,126625.58770323734,buying a rental property
0,,53,average,1,married,0,M,companion,0,,purchase of commercial real estate
2,-1824.041286812001,49,average,1,married,0,M,employee,1,165333.04021702692,buying your own home
0,-999.1787068008334,58,average,1,married,0,M,employee,0,126596.83380099449,operations with your real estate
0,359011.6099965435,63,AVERAGE,1,married,0,M,pensioner,0,60822.0445532717,real estate transactions
0,331511.39638965647,53,average,1,married,0,F,pensioner,0,50097.84093780773,pursue higher education
1,-5771.764035923922,36,AVERAGE,1,civil marriage,1,F,employee,0,79273.23776534232,get married
0,396954.68793121015,59,higher,0,married,0,F,pensioner,0,224977.41984161915,home purchase
2,-243.00794732337968,40,average,1,married,0,M,companion,0,115102.5094180952,purchase of residential property
1,-129.98896433902416,40,incomplete higher education,2,married,0,M,employee,0,144149.33245778573,real estate construction
2,,47,average,1,married,0,F,companion,0,,home purchase
1,-499.9955265916522,25,higher,0,married,0,M,employee,0,177855.70641621816,to buy a car
0,398735.31611946673,47,average,1,civil marriage,1,F,pensioner,0,198649.3810436466,buying a property
0,371882.3484819922,55,average,1,widower/widow,2,F,pensioner,0,180459.0862777098,obtaining higher education
0,-6991.748312503667,44,higher,0,widower/widow,2,F,civil servant,0,393220.9519727161,buying a home for a family
1,,30,average,1,married,0,M,employee,0,,additional education
0,348596.4744238222,53,average,1,widower/widow,2,F,pensioner,0,236386.0857982541,automobile
1,-1866.504448518201,26,average,1,married,0,M,civil servant,0,122201.63262783234,transactions with your real estate
0,-1217.9343119161886,33,average,1,married,0,M,employee,0,113697.6716533891,obtaining additional education
2,-891.5054154518416,39,average,1,civil marriage,1,M,employee,0,85356.3412021915,for a wedding
0,359848.41896931274,54,average,1,widower/widow,2,F,pensioner,0,63141.8842436906,real estate
0,-981.822955025996,35,average,1,married,0,M,employee,0,242126.44540413705,purchasing a car
0,,29,higher,0,civil marriage,1,F,companion,0,,housing transactions
0,-1081.4226568103084,38,higher,0,married,0,M,companion,0,298150.0284368625,construction of your own real estate
0,366865.2837123884,63,higher,0,married,0,F,pensioner,0,200346.15205329587,purchase of commercial real estate
0,-545.1224477609248,29,average,1,civil marriage,1,M,employee,0,303907.1115292627,for a wedding
0,-3968.4972132160015,55,average,1,married,0,F,companion,0,86214.64520461073,real estate
0,,50,average,1,married,0,F,employee,0,,real estate construction
0,393799.97259229,65,higher,0,married,0,M,pensioner,0,111755.5799337278,housing transactions
1,-838.6071508348996,42,average,1,married,0,M,companion,1,106813.60386200456,to buy your car
0,-2350.8970054128663,62,higher,0,civil marriage,1,M,companion,0,157450.80178156294,for a wedding
0,-3598.9040500633964,45,average,1,married,0,M,employee,1,229773.61426289505,real estate construction
0,,22,average,1,Single/not married,4,F,employee,0,,your car
1,-2945.05131489704,45,average,1,married,0,F,employee,0,26329.813775060906,construction of your own real estate
0,-3178.292798814993,59,average,1,Single/not married,4,F,companion,0,179326.13491385934,real estate construction
